mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3900599479675293,0.10066800083961903,0.07694611549377442,0.03366776624820362,gini,4,sqrt,200,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.6,0.6914285714285715,0.09186404229933327,37,0.8192771084337349,0.8674698795180723,0.891566265060241,0.8674698795180723,0.8571428571428571,0.8605851979345955,0.023549234253338488
0.7564612865447998,0.17005508234808284,0.19551877975463866,0.08187950104689484,gini,4,sqrt,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.6,0.6914285714285715,0.09186404229933327,37,0.8192771084337349,0.8795180722891566,0.891566265060241,0.8674698795180723,0.8571428571428571,0.8629948364888124,0.024717828669213415
0.2624807357788086,0.026077885598519982,0.06223020553588867,0.028290717954022677,gini,4,log2,200,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.6,0.6914285714285715,0.09186404229933327,37,0.8192771084337349,0.8674698795180723,0.891566265060241,0.8674698795180723,0.8571428571428571,0.8605851979345955,0.023549234253338488
0.8177989006042481,0.26007970377648815,0.16196589469909667,0.06371813089704718,gini,4,log2,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.6,0.6914285714285715,0.09186404229933327,37,0.8192771084337349,0.8795180722891566,0.891566265060241,0.8674698795180723,0.8571428571428571,0.8629948364888124,0.024717828669213415
0.34215645790100097,0.10221611556541545,0.07562932968139649,0.03650666989957128,gini,5,sqrt,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.65,0.7109523809523809,0.08728196027570163,19,0.8795180722891566,0.9156626506024096,0.9518072289156626,0.9156626506024096,0.9404761904761905,0.9206253585771658,0.024921599032726338
0.8217360496520996,0.22692945840887385,0.18955841064453124,0.06815855592808961,gini,5,sqrt,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.8795180722891566,0.9036144578313253,0.9397590361445783,0.9156626506024096,0.9285714285714286,0.9134251290877797,0.020851039891095116
0.3576700687408447,0.14300173001345037,0.08125653266906738,0.0335783612857106,gini,5,log2,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.65,0.7109523809523809,0.08728196027570163,19,0.8795180722891566,0.9156626506024096,0.9518072289156626,0.9156626506024096,0.9404761904761905,0.9206253585771658,0.024921599032726338
0.8406235694885253,0.23510126685250896,0.1802973747253418,0.07803802185227182,gini,5,log2,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.8795180722891566,0.9036144578313253,0.9397590361445783,0.9156626506024096,0.9285714285714286,0.9134251290877797,0.020851039891095116
0.396801233291626,0.18871071404090423,0.08447513580322266,0.029854008232885712,gini,6,sqrt,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.9036144578313253,0.9518072289156626,0.9879518072289156,0.9397590361445783,0.9761904761904762,0.9518646012621916,0.029558954531625083
1.1006997585296632,0.27417545912585417,0.2718690872192383,0.08471079495570273,gini,6,sqrt,500,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.9156626506024096,0.927710843373494,0.9759036144578314,0.9397590361445783,0.9761904761904762,0.9470453241537579,0.024875792030579488
0.541746997833252,0.046766405300729084,0.1233602523803711,0.011018969876196627,gini,6,log2,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.9036144578313253,0.9518072289156626,0.9879518072289156,0.9397590361445783,0.9761904761904762,0.9518646012621916,0.029558954531625083
1.4466539382934571,0.051365705725422206,0.3185303211212158,0.007378256756152886,gini,6,log2,500,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.9156626506024096,0.927710843373494,0.9759036144578314,0.9397590361445783,0.9761904761904762,0.9470453241537579,0.024875792030579488
0.5581938266754151,0.009561505139754482,0.12249884605407715,0.005062540770883853,gini,7,sqrt,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.963855421686747,0.9759036144578314,0.9879518072289156,0.9759036144578314,0.9880952380952381,0.9783419391853126,0.009046838648183774
1.3625868320465089,0.004797782292230147,0.3087926387786865,0.006055479278585295,gini,7,sqrt,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.963855421686747,0.9879518072289156,0.9879518072289156,0.9759036144578314,0.9880952380952381,0.9807515777395295,0.009660215258060562
0.5492321014404297,0.0055903891061264265,0.12653727531433107,0.007488174221286317,gini,7,log2,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.963855421686747,0.9759036144578314,0.9879518072289156,0.9759036144578314,0.9880952380952381,0.9783419391853126,0.009046838648183774
1.4191162586212158,0.06441676934350848,0.3147986888885498,0.011686224217311966,gini,7,log2,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.963855421686747,0.9879518072289156,0.9879518072289156,0.9759036144578314,0.9880952380952381,0.9807515777395295,0.009660215258060562
0.5686057090759278,0.01854717629097662,0.1296712875366211,0.008472678486575978,gini,8,sqrt,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.7142857142857143,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.7,0.7304761904761905,0.0782808479544172,3,0.9879518072289156,0.9879518072289156,1.0,0.9759036144578314,0.9880952380952381,0.9879804934021802,0.007620162150888237
1.4648149013519287,0.09570019973844093,0.3149247646331787,0.028015772741705434,gini,8,sqrt,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.7619047619047619,0.8095238095238095,0.6190476190476191,0.8571428571428571,0.7,0.7495238095238095,0.0834407471002267,1,0.9879518072289156,0.9879518072289156,1.0,0.9759036144578314,0.9880952380952381,0.9879804934021802,0.007620162150888237
0.5748692035675049,0.04618939350947609,0.16569342613220214,0.06705332184435363,gini,8,log2,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.7142857142857143,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.7,0.7304761904761905,0.0782808479544172,3,0.9879518072289156,0.9879518072289156,1.0,0.9759036144578314,0.9880952380952381,0.9879804934021802,0.007620162150888237
1.3115871906280518,0.1467978095758756,0.30111079216003417,0.06402085981490258,gini,8,log2,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.7619047619047619,0.8095238095238095,0.6190476190476191,0.8571428571428571,0.7,0.7495238095238095,0.0834407471002267,1,0.9879518072289156,0.9879518072289156,1.0,0.9759036144578314,0.9880952380952381,0.9879804934021802,0.007620162150888237
0.4669793128967285,0.13816760260250238,0.09475164413452149,0.029859053835356687,entropy,4,sqrt,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.6,0.700952380952381,0.09611029189746942,33,0.8192771084337349,0.8554216867469879,0.8795180722891566,0.8433734939759037,0.8333333333333334,0.8461847389558231,0.020462231651175878
1.1075229167938232,0.20918718356586177,0.27524394989013673,0.0677596585524646,entropy,4,sqrt,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.8192771084337349,0.8554216867469879,0.8674698795180723,0.8554216867469879,0.8333333333333334,0.8461847389558234,0.01739470508249616
0.5507210731506348,0.01697855061950085,0.1283344268798828,0.004994925110807111,entropy,4,log2,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.6,0.700952380952381,0.09611029189746942,33,0.8192771084337349,0.8554216867469879,0.8795180722891566,0.8433734939759037,0.8333333333333334,0.8461847389558231,0.020462231651175878
1.6171642303466798,0.2016228307249527,0.3252129554748535,0.019047095996035004,entropy,4,log2,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.8192771084337349,0.8554216867469879,0.8674698795180723,0.8554216867469879,0.8333333333333334,0.8461847389558234,0.01739470508249616
0.4691600322723389,0.17310308779968106,0.10020475387573242,0.047504101899278284,entropy,5,sqrt,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.6,0.700952380952381,0.09611029189746942,33,0.8433734939759037,0.9036144578313253,0.9397590361445783,0.891566265060241,0.9166666666666666,0.8989959839357431,0.03207575990240229
0.8987888336181641,0.16885522775022246,0.25481605529785156,0.08286691341707324,entropy,5,sqrt,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.65,0.7109523809523809,0.08728196027570163,19,0.8433734939759037,0.9036144578313253,0.927710843373494,0.8674698795180723,0.8809523809523809,0.8846242111302353,0.029073914230787035
0.5190921306610108,0.2526898906462525,0.12547483444213867,0.07818273009122846,entropy,5,log2,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.6,0.700952380952381,0.09611029189746942,33,0.8433734939759037,0.9036144578313253,0.9397590361445783,0.891566265060241,0.9166666666666666,0.8989959839357431,0.03207575990240229
1.2180479049682618,0.28185518786149466,0.22537360191345215,0.1140126818387683,entropy,5,log2,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.65,0.7109523809523809,0.08728196027570163,19,0.8433734939759037,0.9036144578313253,0.927710843373494,0.8674698795180723,0.8809523809523809,0.8846242111302353,0.029073914230787035
0.40381808280944825,0.11755005900339464,0.0996577262878418,0.03930482249418279,entropy,6,sqrt,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.891566265060241,0.9156626506024096,0.963855421686747,0.9518072289156626,0.9285714285714286,0.9302925989672977,0.02571407834352234
1.2169817447662354,0.3690009300456539,0.2958209037780762,0.14589600502481948,entropy,6,sqrt,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.9036144578313253,0.9156626506024096,0.963855421686747,0.9397590361445783,0.9642857142857143,0.937435456110155,0.024666839901347614
0.4428396224975586,0.19804684384405427,0.09769144058227539,0.07174693750276263,entropy,6,log2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.891566265060241,0.9156626506024096,0.963855421686747,0.9518072289156626,0.9285714285714286,0.9302925989672977,0.02571407834352234
1.1069793224334716,0.24143004866303652,0.2596920967102051,0.10900668567995793,entropy,6,log2,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.65,0.7014285714285714,0.0837283156345705,25,0.9036144578313253,0.9156626506024096,0.963855421686747,0.9397590361445783,0.9642857142857143,0.937435456110155,0.024666839901347614
0.4630098819732666,0.13840592305131647,0.09760551452636719,0.032290481414616226,entropy,7,sqrt,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.9047619047619048,0.65,0.7109523809523809,0.1016819995129094,19,0.927710843373494,0.963855421686747,0.9879518072289156,0.963855421686747,0.9880952380952381,0.9662937464142283,0.022112927891954227
0.9297510623931885,0.22896785733030395,0.21660122871398926,0.09050566132781393,entropy,7,sqrt,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.927710843373494,0.9397590361445783,0.9879518072289156,0.963855421686747,0.9880952380952381,0.9614744693057947,0.024604577469048688
0.35633196830749514,0.10296786531682534,0.08188138008117676,0.030565530501894405,entropy,7,log2,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.9047619047619048,0.65,0.7109523809523809,0.1016819995129094,19,0.927710843373494,0.963855421686747,0.9879518072289156,0.963855421686747,0.9880952380952381,0.9662937464142283,0.022112927891954227
0.8999902725219726,0.19573975711706607,0.2087247371673584,0.08351080399959764,entropy,7,log2,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.927710843373494,0.9397590361445783,0.9879518072289156,0.963855421686747,0.9880952380952381,0.9614744693057947,0.024604577469048688
0.4074245929718018,0.1621253148115524,0.09056143760681153,0.03497549710147951,entropy,8,sqrt,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.6190476190476191,0.7619047619047619,0.6666666666666666,0.9047619047619048,0.7,0.7304761904761904,0.09877251171401275,5,0.9759036144578314,0.9879518072289156,1.0,0.9759036144578314,0.9880952380952381,0.9855708548479634,0.009023887724913528
0.9097900867462159,0.23248796087458978,0.23467726707458497,0.07261640940957637,entropy,8,sqrt,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.6666666666666666,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.7,0.7114285714285714,0.07988654085908863,7,0.9759036144578314,0.9879518072289156,1.0,0.9759036144578314,0.9880952380952381,0.9855708548479634,0.009023887724913528
